sha,issues,change_type,name,additions,removals,context,message
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/test/java/org/apache/mahout/utils/vectors/text/DictionaryVectorizerTest.java,1,1,6,4
4dd7df6be7d1f459b58885f7041e4cc073b2d975,138,M,core/src/main/java/org/apache/mahout/clustering/dirichlet/DirichletDriver.java,6,18,18,6
4dd7df6be7d1f459b58885f7041e4cc073b2d975,138,M,core/src/main/java/org/apache/mahout/clustering/dirichlet/DirichletJob.java,6,18,18,6
4dd7df6be7d1f459b58885f7041e4cc073b2d975,138,M,core/src/main/java/org/apache/mahout/clustering/fuzzykmeans/FuzzyKMeansJob.java,8,23,21,6
4dd7df6be7d1f459b58885f7041e4cc073b2d975,138,M,core/src/main/java/org/apache/mahout/clustering/meanshift/MeanShiftCanopyDriver.java,56,7,19,6
4dd7df6be7d1f459b58885f7041e4cc073b2d975,138,M,core/src/main/java/org/apache/mahout/clustering/meanshift/MeanShiftCanopyJob.java,59,9,15,6
4dd7df6be7d1f459b58885f7041e4cc073b2d975,138,A,core/src/main/java/org/apache/mahout/common/commandline/DefaultOptionCreator.java,108,0,0,6
90d175e5a930b0081332ea1d2f079815fe846112,866,M,core/src/main/java/org/apache/mahout/common/distance/MahalanobisDistanceMeasure.java,51,52,104,4
a99ce3c8370e029bd5df4b6d2a7bbe9e2f01a607,1017,M,core/src/main/java/org/apache/mahout/clustering/fuzzykmeans/FuzzyKMeansDriver.java,1,1,6,9
a99ce3c8370e029bd5df4b6d2a7bbe9e2f01a607,1017,M,examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/canopy/Job.java,1,1,6,9
a99ce3c8370e029bd5df4b6d2a7bbe9e2f01a607,1017,M,examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/dirichlet/Job.java,51,62,64,9
a99ce3c8370e029bd5df4b6d2a7bbe9e2f01a607,1017,M,examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/fuzzykmeans/Job.java,38,78,67,9
a99ce3c8370e029bd5df4b6d2a7bbe9e2f01a607,1017,M,examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/kmeans/Job.java,47,82,77,9
