metadata,unique_words,total_words
org.gjt.sp.jedit.gui.JCheckBoxList.DummyRenderer,12,31
org.gjt.sp.jedit.gui.JCheckBoxList.LabelRenderer,26,71
org.gjt.sp.jedit.gui.CheckBoxListModel,34,161
QuickNotepadOptionPane,62,279
org.gjt.sp.jedit.browser.BrowserCommandsMenu,98,694
org.gjt.sp.jedit.browser.BrowserCommandsMenu.ActionHandler,26,64
installer.VariableGridLayout,121,636
org.gjt.sp.jedit.bsh.BSHArrayInitializer,82,284
org.gjt.sp.jedit.bsh.classpath.ClassPathListener,3,4
org.gjt.sp.jedit.bsh.BshClassManager,306,1108
org.gjt.sp.jedit.bsh.BshClassManager.Listener,3,3
org.gjt.sp.jedit.bsh.BshClassManager.SignatureKey,37,121
org.gjt.sp.jedit.gui.DockableWindowManagerProvider,21,51
org.gjt.sp.jedit.bsh.BSHFormalParameters,37,162
org.gjt.sp.jedit.ServiceManager,139,507
org.gjt.sp.jedit.ServiceManager.Descriptor,24,86
org.gjt.sp.jedit.ServiceManager.ServiceFoldHandlerProvider,36,96
org.gjt.sp.jedit.browser.BrowserIORequest,62,531
org.gjt.sp.jedit.gui.SplashScreen,92,388
org.gjt.sp.jedit.EditPane,313,2828
"org.gjt.sp.jedit.EditPane.setBuffer(Buffer,boolean).$1",12,18
"org.gjt.sp.jedit.EditPane.setBuffer(Buffer,boolean).$2",9,10
org.gjt.sp.jedit.EditPane.focusOnTextArea().$3,4,4
org.gjt.sp.jedit.EditPane.focusBufferSwitcher().$4,6,8
org.gjt.sp.jedit.EditPane.CaretInfo,15,31
"org.gjt.sp.jedit.EditPane.EditPane(View,Buffer,BufferSet.Scope).$5",9,15
org.gjt.sp.jedit.EditPane.StatusHandler,31,119
org.gjt.sp.jedit.EditPane.MarkerHighlight,38,180
net.sourceforge.jarbundler.HelpBook,17,110
org.gjt.sp.jedit.BeanShellAction,79,256
org.gjt.sp.jedit.BeanShellAction.CachedBshMethod,15,55
org.gjt.sp.jedit.gui.ErrorListDialog,94,366
org.gjt.sp.jedit.gui.ErrorListDialog.ErrorEntry,38,113
org.gjt.sp.jedit.gui.ErrorListDialog.ActionHandler,19,32
org.gjt.sp.jedit.bsh.Node,33,70
org.gjt.sp.jedit.bsh.LHS,93,488
org.gjt.sp.jedit.help.HelpHistoryModelListener,11,16
org.gjt.sp.jedit.bsh.commands.dir,64,175
org.gjt.sp.jedit.bsh.BSHImportDeclaration,26,56
org.gjt.sp.jedit.bsh.UtilEvalError,55,152
org.gjt.sp.jedit.gui.DockablePanel,38,207
org.gjt.sp.jedit.gui.DockablePanel.ResizeMouseHandler,54,316
org.gjt.sp.jedit.browser.VFSFileChooserDialog,138,813
org.gjt.sp.jedit.browser.VFSFileChooserDialog.ok().$1,22,54
org.gjt.sp.jedit.browser.VFSFileChooserDialog.ActionHandler,8,17
org.gjt.sp.jedit.browser.VFSFileChooserDialog.BrowserHandler,42,177
org.gjt.sp.jedit.browser.VFSFileChooserDialog.WorkThreadHandler,13,33
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.WorkThreadHandler.statusUpdate(WorkThreadPool,int).$1",11,27
org.gjt.sp.jedit.browser.VFSFileChooserDialog.GetFileTypeRequest,16,68
org.gjt.sp.jedit.options.PluginManagerOptionPane,99,666
org.gjt.sp.jedit.options.PluginManagerOptionPane.MirrorModel,24,67
org.gjt.sp.jedit.options.PluginManagerOptionPane.SingleSelectionModel,9,22
org.gjt.sp.jedit.options.PluginManagerOptionPane.ActionHandler,21,32
org.gjt.sp.jedit.options.PluginManagerOptionPane.UpdateMirrorsThread,61,162
org.gjt.sp.jedit.options.PluginManagerOptionPane.UpdateMirrorsThread.run().$1,16,26
org.gjt.sp.jedit.IPropertyManager,14,23
org.gjt.sp.jedit.bsh.Primitive,200,1726
org.gjt.sp.jedit.bsh.Primitive.Special,5,10
org.gjt.sp.jedit.bsh.NameSource,37,55
org.gjt.sp.jedit.bsh.NameSource.Listener,21,31
org.gjt.sp.jedit.PerspectiveManager,90,404
org.gjt.sp.jedit.PerspectiveManager.PerspectiveHandler,68,283
installer.TarBuffer,94,697
org.gjt.sp.jedit.bsh.JavaCharStream,68,679
installer.CRC,19,45
org.gjt.sp.jedit.buffer.KillRing,93,436
org.gjt.sp.jedit.bsh.BSHType,89,365
org.gjt.sp.jedit.JEditAbstractEditAction<E>,42,129
installer.ServerKiller,91,198
org.gjt.sp.jedit.gui.ListModelEditor,41,128
org.gjt.sp.jedit.gui.ListModelEditor.open(DefaultListModel).$1,35,139
org.gjt.sp.jedit.gui.EditAbbrevDialog,62,259
org.gjt.sp.jedit.gui.EditAbbrevDialog.ActionHandler,15,24
org.gjt.sp.jedit.gui.EditAbbrevDialog.KeyHandler,9,18
org.gjt.sp.jedit.bsh.BSHWhileStatement,31,90
org.gjt.sp.jedit.bsh.classpath.BshClassLoader,87,271
org.gjt.sp.jedit.JEditKillRing,58,176
org.gjt.sp.jedit.JEditKillRing.KillRingHandler,44,104
org.gjt.sp.jedit.gui.statusbar.ErrorsWidgetFactory,14,31
org.gjt.sp.jedit.gui.statusbar.ErrorsWidgetFactory.ErrorWidget,8,28
org.gjt.sp.jedit.gui.statusbar.ErrorsWidgetFactory.ErrorHighlight,46,147
org.gjt.sp.jedit.gui.statusbar.ErrorsWidgetFactory.ErrorHighlight.MyMouseAdapter,23,48
org.gjt.sp.jedit.gui.statusbar.ErrorsWidgetFactory.ErrorDialog,64,223
org.gjt.sp.jedit.gui.statusbar.ErrorsWidgetFactory.ErrorDialog.ErrorDialog(Frame).$1,7,10
org.gjt.sp.jedit.gui.statusbar.ErrorsWidgetFactory.ErrorDialog.MyActionListener,17,46
org.gjt.sp.jedit.Debug,117,192
org.gjt.sp.jedit.bsh.BshMethod,161,969
org.gjt.sp.jedit.textarea.StructureMatcher,32,56
org.gjt.sp.jedit.textarea.StructureMatcher.BracketMatcher,14,60
org.gjt.sp.jedit.textarea.StructureMatcher.Match,9,39
org.gjt.sp.jedit.textarea.StructureMatcher.Highlight,29,202
org.gjt.sp.jedit.bsh.CallStack,93,240
org.gjt.sp.jedit.options.DockingOptionPane,67,461
org.gjt.sp.jedit.options.DockingOptionPane.createDockingOptionsPanel().$1,11,15
org.gjt.sp.jedit.options.DockingOptionPane.createDockingOptionsPanel().$2,10,13
org.gjt.sp.jedit.options.DockingOptionPane.DockPositionCellRenderer,26,62
org.gjt.sp.jedit.options.WindowTableModel,58,293
org.gjt.sp.jedit.options.WindowTableModel.Entry,14,46
org.gjt.sp.jedit.options.WindowTableModel.WindowCompare,10,23
org.gjt.sp.jedit.bufferset.BufferSetManager,82,739
org.gjt.sp.jedit.bufferset.BufferSetManager.NewBufferSetAction,18,49
org.gjt.sp.jedit.bufferset.BufferSetManager.handleMessage(EBMessage).$1,5,9
org.gjt.sp.jedit.bufferset.BufferSetManager.getOwners(Buffer).$2,5,9
org.gjt.sp.jedit.bufferset.BufferSetManager.BufferSetVisitor,4,11
org.gjt.sp.jedit.bufferset.BufferSetManager.BufferSetClosed,18,71
org.gjt.sp.jedit.gui.TextAreaDialog,59,252
org.gjt.sp.jedit.gui.TextAreaDialog.ActionHandler,8,15
org.gjt.sp.jedit.bsh.ParserConstants,82,146
org.gjt.sp.jedit.options.ToolBarOptionPane,88,620
org.gjt.sp.jedit.options.ToolBarOptionPane.ButtonCompare,7,19
org.gjt.sp.jedit.options.ToolBarOptionPane.Button,12,52
org.gjt.sp.jedit.options.ToolBarOptionPane.IconListEntry,5,24
org.gjt.sp.jedit.options.ToolBarOptionPane.ButtonCellRenderer,12,40
org.gjt.sp.jedit.options.ToolBarOptionPane.IconCellRenderer,12,44
org.gjt.sp.jedit.options.ToolBarOptionPane.ActionHandler,57,291
org.gjt.sp.jedit.options.ToolBarOptionPane.ListHandler,10,15
org.gjt.sp.jedit.options.ToolBarEditDialog,112,931
org.gjt.sp.jedit.options.ToolBarEditDialog.ActionHandler,37,85
org.gjt.sp.jedit.msg.EditPaneUpdate,40,130
de.masters_of_disaster.ant.tasks.ar.ArOutputStream,91,390
org.gjt.sp.jedit.bufferset.BufferSetAdapter,14,30
org.gjt.sp.jedit.input.AbstractInputHandler<E>,147,893
org.gjt.sp.jedit.indent.WhitespaceRule,41,102
org.gjt.sp.jedit.bsh.org.objectweb.asm.Type,85,880
org.gjt.sp.jedit.bufferio.BufferLoadRequest,141,737
org.gjt.sp.jedit.gui.StatusBar,180,940
"org.gjt.sp.jedit.gui.StatusBar.statusUpdate(WorkThreadPool,int).$1",22,53
org.gjt.sp.jedit.gui.StatusBar.setMessageAndClear(String).$2,9,10
org.gjt.sp.jedit.gui.StatusBar.MouseHandler,17,26
org.gjt.sp.jedit.gui.AboutDialog,53,149
org.gjt.sp.jedit.gui.AboutDialog.AboutDialog(View).$1,5,8
org.gjt.sp.jedit.gui.AboutDialog.AboutDialog(View).$2,6,7
org.gjt.sp.jedit.gui.AboutDialog.AboutPanel,125,486
org.gjt.sp.jedit.bsh.Types,227,1211
org.gjt.sp.jedit.buffer.JEditBuffer,393,5372
org.gjt.sp.jedit.buffer.JEditBuffer.Listener,3,14
org.gjt.sp.jedit.buffer.JEditBuffer.PropValue,17,36
org.gjt.sp.jedit.bsh.ParserTokenManager,63,2979
org.gjt.sp.jedit.gui.AbbrevEditor,39,321
org.gjt.sp.jedit.help.HelpViewer,161,678
org.gjt.sp.jedit.help.HelpViewer.HelpViewer(String).$1,12,13
"org.gjt.sp.jedit.help.HelpViewer.gotoURL(String,boolean,int).$2",9,11
org.gjt.sp.jedit.help.HelpViewer.queueTOCReload().$3,5,6
org.gjt.sp.jedit.help.HelpViewer.ActionHandler,27,96
org.gjt.sp.jedit.help.HelpViewer.LinkHandler,25,81
org.gjt.sp.jedit.help.HelpViewer.PropertyChangeHandler,22,53
org.gjt.sp.jedit.help.HelpViewer.KeyHandler,18,103
org.gjt.sp.jedit.msg.VFSUpdate,22,47
org.gjt.sp.jedit.buffer.FoldHandler,66,290
org.gjt.sp.jedit.gui.SelectLineRange,84,368
org.gjt.sp.jedit.bsh.BSHMethodInvocation,54,150
org.gjt.sp.jedit.search.HyperSearchResults,199,1087
"org.gjt.sp.jedit.search.HyperSearchResults.visitBuffers(ResultVisitor,Buffer).$1",15,36
"org.gjt.sp.jedit.search.HyperSearchResults.searchDone(DefaultMutableTreeNode,DefaultMutableTreeNode).$2",23,81
org.gjt.sp.jedit.search.HyperSearchResults.ActionHandler,42,93
org.gjt.sp.jedit.search.HyperSearchResults.HighlightingTree,56,252
org.gjt.sp.jedit.search.HyperSearchResults.KeyHandler,20,42
org.gjt.sp.jedit.search.HyperSearchResults.KeyHandler.keyPressed(KeyEvent).$1,5,5
org.gjt.sp.jedit.search.HyperSearchResults.MouseHandler,57,268
org.gjt.sp.jedit.search.HyperSearchResults.RemoveTreeNodeAction,12,27
org.gjt.sp.jedit.search.HyperSearchResults.RemoveAllTreeNodesAction,11,26
org.gjt.sp.jedit.search.HyperSearchResults.NewSearchAction,34,98
org.gjt.sp.jedit.search.HyperSearchResults.ExpandChildTreeNodesAction,19,50
org.gjt.sp.jedit.search.HyperSearchResults.CopyToClipboardAction,25,71
org.gjt.sp.jedit.search.HyperSearchResults.ToStringNodes,25,87
org.gjt.sp.jedit.search.HyperSearchResults.CollapseChildTreeNodesAction,25,77
org.gjt.sp.jedit.search.HyperSearchResults.RedoSearchAction,21,76
org.gjt.sp.jedit.search.HyperSearchResults.TreeDisplayAction,45,151
org.gjt.sp.jedit.search.HyperSearchResults.expandAllNodes(DefaultMutableTreeNode).$3,7,14
org.gjt.sp.jedit.search.HyperSearchResults.GoToNodeAction,12,26
org.gjt.sp.jedit.search.HyperSearchResults.ResultCellRenderer,47,210
org.gjt.sp.jedit.search.HyperSearchResults.ResultCellRenderer.CountNodes,14,42
org.gjt.sp.jedit.search.HyperSearchResults.ResultTreeTransferHandler,26,70
org.gjt.sp.jedit.search.HyperSearchResults.ResultVisitor,6,11
org.gjt.sp.jedit.search.HyperSearchResults.BufferLoadedVisitor,7,18
org.gjt.sp.jedit.search.HyperSearchResults.BufferClosedVisitor,7,18
org.gjt.sp.jedit.search.HyperSearchResults.TreeNodeCallbackAdapter,8,19
org.gjt.sp.jedit.gui.DefaultFocusComponent,17,27
org.gjt.sp.jedit.gui.statusbar.LineSepWidgetFactory,12,27
org.gjt.sp.jedit.gui.statusbar.LineSepWidgetFactory.LineSepWidget,48,145
org.gjt.sp.jedit.gui.statusbar.LineSepWidgetFactory.LineSepWidget.LineSepWidget(View).$1,10,12
LatestVersionPlugin,49,186
org.gjt.sp.jedit.indent.IndentRuleFactory,17,125
"org.gjt.sp.jedit.JEditActionContext<F,E>",77,342
org.gjt.sp.jedit.indent.IndentRule,19,73
org.gjt.sp.jedit.options.EncodingsOptionPane,82,433
org.gjt.sp.jedit.options.EncodingsOptionPane.ActionHandler,16,31
org.gjt.sp.jedit.options.EncodingsOptionPane.TableModelHandler,18,48
org.gjt.sp.jedit.buffer.BufferUndoListener,32,108
org.gjt.sp.jedit.gui.HistoryTextArea,73,284
org.gjt.sp.jedit.bsh.BSHArguments,52,95
org.gjt.sp.jedit.bufferio.BufferInsertRequest,53,182
org.gjt.sp.jedit.bufferio.BufferInsertRequest.run().$1,7,8
org.gjt.sp.jedit.bsh.Interpreter,468,2581
org.gjt.sp.jedit.bsh.Interpreter.main(String[]).$1,2,2
org.gjt.sp.jedit.bufferset.BufferSet,73,602
org.gjt.sp.jedit.bufferset.BufferSet.Scope,8,18
org.gjt.sp.jedit.bufferset.BufferSet.NameSorter,10,25
org.gjt.sp.jedit.bufferset.BufferSet.PathSorter,8,15
org.gjt.sp.jedit.bsh.BSHVariableDeclarator,58,150
org.gjt.sp.jedit.io.EncodingWithBOM,44,158
org.gjt.sp.jedit.io.EncodingWithBOM.Detector,20,69
org.gjt.sp.jedit.menu.PluginsProvider,56,284
org.gjt.sp.jedit.gui.ExtendedGridLayoutConstraints,141,1099
org.gjt.sp.jedit.MiscUtilities,448,3717
org.gjt.sp.jedit.MiscUtilities.Compare,4,7
org.gjt.sp.jedit.MiscUtilities.StringCompare,7,16
org.gjt.sp.jedit.MiscUtilities.StringICaseCompare,8,17
org.gjt.sp.jedit.MiscUtilities.MenuItemCompare,7,26
org.gjt.sp.jedit.MiscUtilities.VarCompressor,81,262
org.gjt.sp.jedit.bsh.UtilTargetError,23,73
org.gjt.sp.jedit.bsh.BSHSwitchLabel,14,28
org.gjt.sp.jedit.Marker,44,132
org.gjt.sp.jedit.bsh.EvalError,54,209
org.gjt.sp.jedit.msg.EditorExiting,15,26
org.gjt.sp.jedit.gui.ColorWellButton,36,82
org.gjt.sp.jedit.gui.ColorWellButton.ColorWell,12,38
org.gjt.sp.jedit.gui.ColorWellButton.ActionHandler,24,52
org.gjt.sp.jedit.gui.ColorWellButton.ColorPickerDialog,50,152
org.gjt.sp.jedit.gui.GrabKeyDialog,134,644
"org.gjt.sp.jedit.gui.GrabKeyDialog.init(KeyBinding,List<KeyBinding>,Buffer).$1",11,11
org.gjt.sp.jedit.gui.GrabKeyDialog.KeyBinding,14,36
org.gjt.sp.jedit.gui.GrabKeyDialog.InputPane,49,170
org.gjt.sp.jedit.gui.GrabKeyDialog.ActionHandler,51,165
org.gjt.sp.jedit.bsh.reflect.ReflectManagerImpl,31,59
org.gjt.sp.jedit.gui.BeanShellErrorDialog,21,42
org.gjt.sp.jedit.pluginmgr.ManagePanel,152,698
org.gjt.sp.jedit.pluginmgr.ManagePanel.ManagePanelRestoreHandler,33,74
org.gjt.sp.jedit.pluginmgr.ManagePanel.KeyboardCommand,9,11
org.gjt.sp.jedit.pluginmgr.ManagePanel.Entry,39,206
org.gjt.sp.jedit.pluginmgr.ManagePanel.PluginTableModel,110,673
org.gjt.sp.jedit.pluginmgr.ManagePanel.TextRenderer,24,66
org.gjt.sp.jedit.pluginmgr.ManagePanel.HideLibrariesButton,21,48
org.gjt.sp.jedit.pluginmgr.ManagePanel.RestoreButton,64,128
org.gjt.sp.jedit.pluginmgr.ManagePanel.SaveButton,82,234
org.gjt.sp.jedit.pluginmgr.ManagePanel.RemoveButton,78,287
org.gjt.sp.jedit.pluginmgr.ManagePanel.FindOrphan,78,291
org.gjt.sp.jedit.pluginmgr.ManagePanel.HelpButton,41,107
org.gjt.sp.jedit.pluginmgr.ManagePanel.EntryCompare,14,52
org.gjt.sp.jedit.pluginmgr.ManagePanel.HeaderMouseHandler,36,94
org.gjt.sp.jedit.pluginmgr.ManagePanel.HeaderMouseHandler.CleanupActionListener,41,103
org.gjt.sp.jedit.pluginmgr.ManagePanel.KeyboardAction,29,71
org.gjt.sp.jedit.pluginmgr.ManagePanel.TableFocusHandler,20,41
org.gjt.sp.jedit.pluginmgr.ManagePanel.TableSelectionListener,15,31
org.gjt.sp.jedit.io.AutoDetection,75,281
org.gjt.sp.jedit.io.AutoDetection.Result,28,106
org.gjt.sp.jedit.gui.FilesChangedDialog,104,738
org.gjt.sp.jedit.gui.FilesChangedDialog.ActionHandler,13,29
org.gjt.sp.jedit.gui.FilesChangedDialog.TreeHandler,24,59
org.gjt.sp.jedit.gui.FilesChangedDialog.Renderer,27,81
org.gjt.sp.jedit.msg.PluginUpdate,50,146
org.gjt.sp.jedit.gui.statusbar.ClockWidgetFactory,11,22
org.gjt.sp.jedit.gui.statusbar.ClockWidgetFactory.ClockWidget,6,17
org.gjt.sp.jedit.gui.statusbar.ClockWidgetFactory.Clock,46,128
org.gjt.sp.jedit.bsh.BSHSwitchStatement,59,201
org.gjt.sp.jedit.gui.statusbar.EncodingWidgetFactory,12,24
org.gjt.sp.jedit.gui.statusbar.EncodingWidgetFactory.EncodingWidget,24,55
org.gjt.sp.jedit.gui.statusbar.EncodingWidgetFactory.EncodingWidget.EncodingWidget(View).$1,10,14
org.gjt.sp.jedit.bsh.ReturnControl,14,22
org.gjt.sp.jedit.bsh.org.objectweb.asm.CodeWriter,447,3455
org.gjt.sp.jedit.gui.statusbar.OverwriteWidgetFactory,11,23
org.gjt.sp.jedit.gui.statusbar.OverwriteWidgetFactory.OverwriteWidget,44,105
org.gjt.sp.jedit.gui.statusbar.OverwriteWidgetFactory.OverwriteWidget.OverwriteWidget(View).$1,11,16
org.gjt.sp.jedit.gui.statusbar.MultiSelectWidgetFactory,12,27
org.gjt.sp.jedit.gui.statusbar.MultiSelectWidgetFactory.MultiSelectWidget,45,111
org.gjt.sp.jedit.gui.statusbar.MultiSelectWidgetFactory.MultiSelectWidget.MultiSelectWidget(View).$1,11,16
org.gjt.sp.jedit.gui.AddAbbrevDialog,48,197
org.gjt.sp.jedit.gui.AddAbbrevDialog.ActionHandler,25,63
org.gjt.sp.jedit.gui.AddAbbrevDialog.KeyHandler,9,16
org.gjt.sp.jedit.gui.PanelWindowContainer,132,770
org.gjt.sp.jedit.gui.PanelWindowContainer.DockableWindowCompare,15,31
org.gjt.sp.jedit.gui.PanelWindowContainer.ActionHandler,18,42
org.gjt.sp.jedit.gui.PanelWindowContainer.MenuMouseHandler,29,75
org.gjt.sp.jedit.gui.PanelWindowContainer.DockBorder,39,245
org.gjt.sp.jedit.gui.PanelWindowContainer.RotatedTextIcon,47,264
org.gjt.sp.jedit.gui.PanelWindowContainer.ButtonLayout,49,526
org.gjt.sp.jedit.options.GlobalOptions,50,244
org.gjt.sp.jedit.gui.VariableGridLayout,165,1589
org.gjt.sp.jedit.gui.VariableGridLayout.LayoutSize,5,5
org.gjt.sp.jedit.gui.HistoryModelSaver,16,27
org.gjt.sp.jedit.gui.LogViewer,88,403
org.gjt.sp.jedit.gui.LogViewer.LogViewer().$1,8,18
org.gjt.sp.jedit.gui.LogViewer.scrollLaterIfRequired().$2,3,3
org.gjt.sp.jedit.gui.LogViewer.ActionHandler,29,67
org.gjt.sp.jedit.gui.LogViewer.ListHandler,12,28
org.gjt.sp.jedit.gui.LogViewer.LogList,25,101
org.gjt.sp.jedit.gui.LogViewer.ColorizerCellRenderer,36,95
org.gjt.sp.jedit.gui.LogViewer.MyFilteredListModel,13,34
org.gjt.sp.jedit.pluginmgr.PluginListHandler,67,514
org.gjt.sp.jedit.pluginmgr.Roster,58,235
org.gjt.sp.jedit.pluginmgr.Roster.Operation,10,14
org.gjt.sp.jedit.pluginmgr.Roster.Remove,43,153
org.gjt.sp.jedit.pluginmgr.Roster.Install,85,335
"org.gjt.sp.jedit.pluginmgr.Roster.Install.download(PluginManagerProgress,String,String).$1",7,8
"org.gjt.sp.jedit.pluginmgr.Roster.Install.download(PluginManagerProgress,String,String).$2",9,11
org.gjt.sp.jedit.bsh.collection.CollectionIterator,54,143
org.gjt.sp.jedit.bufferio.MarkersSaveRequest,62,203
org.gjt.sp.jedit.gui.DockingLayoutManager,69,594
org.gjt.sp.jedit.gui.DockingLayoutManager.LoadPerspectiveAction,18,46
org.gjt.sp.jedit.bsh.ConsoleInterface,23,33
org.gjt.sp.jedit.options.SyntaxHiliteOptionPane,45,173
org.gjt.sp.jedit.options.SyntaxHiliteOptionPane.MouseHandler,26,78
org.gjt.sp.jedit.options.SyntaxHiliteOptionPane.StyleTableModel,48,229
org.gjt.sp.jedit.options.SyntaxHiliteOptionPane.StyleTableModel.StyleChoice,8,31
org.gjt.sp.jedit.options.SyntaxHiliteOptionPane.StyleTableModel.StyleRenderer,34,95
org.gjt.sp.jedit.buffer.BufferAdapter,58,300
org.gjt.sp.jedit.gui.statusbar.MemoryStatusWidgetFactory,11,25
org.gjt.sp.jedit.gui.statusbar.MemoryStatusWidgetFactory.MemoryStatusWidget,8,28
org.gjt.sp.jedit.gui.statusbar.MemoryStatusWidgetFactory.MemoryStatus,81,360
org.gjt.sp.jedit.gui.statusbar.MemoryStatusWidgetFactory.MemoryStatus.MouseHandler,14,20
org.gjt.sp.jedit.help.HelpTOCPanel,97,444
org.gjt.sp.jedit.help.HelpTOCPanel.load().$1,19,46
org.gjt.sp.jedit.help.HelpTOCPanel.HelpNode,7,25
org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler,37,122
org.gjt.sp.jedit.help.HelpTOCPanel.TOCTree,55,315
org.gjt.sp.jedit.help.HelpTOCPanel.TOCCellRenderer,18,61
org.gjt.sp.jedit.help.HelpTOCPanel.PluginCompare,10,30
org.gjt.sp.jedit.bsh.classpath.DiscreteFilesClassLoader,32,71
org.gjt.sp.jedit.bsh.classpath.DiscreteFilesClassLoader.ClassSourceMap,5,15
org.gjt.sp.jedit.bsh.BSHUnaryExpression,53,216
org.gjt.sp.jedit.gui.HistoryText,78,489
"org.gjt.sp.jedit.gui.HistoryText.showPopupMenu(String,int,int).$1",4,6
"org.gjt.sp.jedit.gui.HistoryText.showPopupMenu(String,int,int).$2",7,9
org.gjt.sp.jedit.gui.HistoryText.ActionHandler,21,38
org.gjt.sp.jedit.menu.EnhancedMenu,62,244
org.gjt.sp.jedit.menu.EnhancedMenu.EditBusStub,25,62
org.gjt.sp.jedit.buffer.ContentManager,67,446
org.gjt.sp.jedit.gui.StyleEditor,65,390
org.gjt.sp.jedit.gui.statusbar.ToolTipLabel,11,19
org.gjt.sp.jedit.io.VFSManager,155,759
"org.gjt.sp.jedit.io.VFSManager.error(Component,String,Object[]).$1",8,17
"org.gjt.sp.jedit.io.VFSManager.error(Component,String,String,Object[]).$2",16,29
org.gjt.sp.jedit.io.VFSManager.SendVFSUpdatesSafely,31,52
org.gjt.sp.jedit.bsh.ClassGenerator,56,104
org.gjt.sp.jedit.options.IconTheme,21,39
org.gjt.sp.jedit.indent.IndentAction,33,68
org.gjt.sp.jedit.indent.IndentAction.Collapse,16,24
org.gjt.sp.jedit.indent.IndentAction.Reset,8,13
org.gjt.sp.jedit.indent.IndentAction.Increase,12,30
org.gjt.sp.jedit.indent.IndentAction.Decrease,9,16
org.gjt.sp.jedit.indent.IndentAction.AlignOffset,12,23
org.gjt.sp.jedit.indent.IndentAction.AlignParameter,15,32
org.gjt.sp.jedit.indent.IndentAction.NoIncrease,24,36
org.gjt.sp.jedit.gui.statusbar.BufferSetWidgetFactory,17,37
org.gjt.sp.jedit.gui.statusbar.BufferSetWidgetFactory.BufferSetWidget,48,200
org.gjt.sp.jedit.gui.statusbar.BufferSetWidgetFactory.BufferSetWidget.BufferSetWidget(View).$1,9,24
org.gjt.sp.jedit.gui.statusbar.BufferSetWidgetFactory.BufferSetWidget.BufferSetWidget(View).$2,15,51
org.gjt.sp.jedit.gui.statusbar.Widget,17,25
org.gjt.sp.jedit.input.TextAreaInputHandler,146,643
org.gjt.sp.jedit.gui.DockableWindowContainer,18,47
org.gjt.sp.jedit.indent.CloseBracketIndentRule,54,177
org.gjt.sp.jedit.indent.CloseBracketIndentRule.AlignBracket,27,118
org.gjt.sp.jedit.bsh.BSHMethodDeclaration,79,339
org.gjt.sp.jedit.syntax.Token,46,167
org.gjt.sp.jedit.gui.CompletionPopup,152,525
org.gjt.sp.jedit.gui.CompletionPopup.Candidates,20,40
org.gjt.sp.jedit.gui.CompletionPopup.dispose().$1,5,5
org.gjt.sp.jedit.gui.CompletionPopup.CandidateListModel,14,22
org.gjt.sp.jedit.gui.CompletionPopup.CellRenderer,10,28
org.gjt.sp.jedit.gui.CompletionPopup.KeyHandler,29,94
org.gjt.sp.jedit.gui.CompletionPopup.MouseHandler,9,14
org.gjt.sp.jedit.gui.CompletionPopup.WindowFocusHandler,8,20
org.gjt.sp.jedit.textarea.ScrollListener,16,27
org.gjt.sp.jedit.help.HelpHistoryModel,41,352
org.gjt.sp.jedit.help.HelpHistoryModel.HistoryEntry,12,83
org.gjt.sp.jedit.buffer.BufferChangeListener,74,280
org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter,53,371
org.gjt.sp.jedit.browser.VFSDirectoryEntryTable,191,1198
org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.toggleExpanded(int).$1,4,5
org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.ClearTypeSelect,10,16
org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.ColumnHandler,16,39
org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.MainMouseHandler,28,50
org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.MouseHandler,31,84
org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.HeaderRenderer,28,79
org.gjt.sp.jedit.options.TextAreaOptionPane,79,932
org.gjt.sp.jedit.options.TextAreaOptionPane._init().$1,13,18
org.gjt.sp.jedit.options.ShortcutsOptionPane,104,563
org.gjt.sp.jedit.options.ShortcutsOptionPane._init().$1,8,18
org.gjt.sp.jedit.options.ShortcutsOptionPane._init().$2,9,11
org.gjt.sp.jedit.options.ShortcutsOptionPane.initModels().$3,12,24
org.gjt.sp.jedit.options.ShortcutsOptionPane.HeaderMouseHandler,18,38
org.gjt.sp.jedit.options.ShortcutsOptionPane.TableMouseHandler,30,59
org.gjt.sp.jedit.options.ShortcutsOptionPane.ActionHandler,20,43
org.gjt.sp.jedit.options.ShortcutsOptionPane.ShortcutsModel,34,154
org.gjt.sp.jedit.options.ShortcutsOptionPane.ShortcutsModel.KeyCompare,14,69
org.gjt.sp.jedit.buffer.BufferChangeAdapter,58,255
org.gjt.sp.jedit.gui.KeyEventWorkaround,143,713
org.gjt.sp.jedit.textarea.CircleFoldPainter,13,20
org.gjt.sp.jedit.input.DefaultInputHandlerProvider,12,39
org.gjt.sp.jedit.options.ContextOptionPane,23,55
org.gjt.sp.jedit.gui.statusbar.ModeWidgetFactory,11,24
org.gjt.sp.jedit.gui.statusbar.ModeWidgetFactory.ModeWidget,23,54
org.gjt.sp.jedit.gui.statusbar.ModeWidgetFactory.ModeWidget.ModeWidget(View).$1,10,14
org.gjt.sp.jedit.buffer.UndoManager,89,538
org.gjt.sp.jedit.buffer.UndoManager.Edit,5,10
