score,alpha,eta,num_topics
0.34186991869918698,0.7,0.3,400
0.34949186991869918,0.7,0.3,450
0.35762195121951218,0.7,0.3,500
0.39217479674796757,0.7,0.4,50
0.58882113821138204,0.7,0.4,100
0.36880081300813011,0.7,0.4,150
0.36575203252032523,0.7,0.4,200
0.35863821138211383,0.7,0.4,250
0.36270325203252035,0.7,0.4,300
0.36626016260162597,0.7,0.4,350
0.3540650406504065,0.7,0.4,400
0.35711382113821138,0.7,0.4,450
0.36219512195121945,0.7,0.4,500
0.39319105691056905,0.7,0.5,50
0.55579268292682926,0.7,0.5,100
0.36697154471544718,0.7,0.5,150
0.35152439024390242,0.7,0.5,200
0.35965447154471547,0.7,0.5,250
0.34491869918699186,0.7,0.5,300
0.35457317073170735,0.7,0.5,350
0.36270325203252035,0.7,0.5,400
0.36778455284552841,0.7,0.5,450
0.363719512195122,0.7,0.5,500
0.39420731707317075,0.7,0.6,50
0.60101626016260157,0.7,0.6,100
0.37947154471544714,0.7,0.6,150
0.37439024390243908,0.7,0.6,200
0.34745934959349595,0.7,0.6,250
0.35457317073170735,0.7,0.6,300
0.37235772357723573,0.7,0.6,350
0.37540650406504061,0.7,0.6,400
0.3469512195121951,0.7,0.6,450
0.37184959349593494,0.7,0.6,500
0.37947154471544714,0.7,0.7,50
0.56849593495934958,0.7,0.7,100
0.38506097560975605,0.7,0.7,150
0.3698170731707317,0.7,0.7,200
0.36117886178861791,0.7,0.7,250
0.36778455284552847,0.7,0.7,300
0.3540650406504065,0.7,0.7,350
0.37286585365853653,0.7,0.7,400
0.36321138211382109,0.7,0.7,450
0.35762195121951224,0.7,0.7,500
0.38048780487804884,0.7,0.8,50
0.56189024390243902,0.7,0.8,100
0.37235772357723573,0.7,0.8,150
0.35558943089430894,0.7,0.8,200
0.37388211382113817,0.7,0.8,250
0.38099593495934958,0.7,0.8,300
0.3540650406504065,0.7,0.8,350
0.37032520325203255,0.7,0.8,400
0.34085365853658534,0.7,0.8,450
0.36371951219512194,0.7,0.8,500
0.36727642276422767,0.7,0.9,50
0.53750000000000009,0.7,0.9,100
0.37845528455284555,0.7,0.9,150
0.36626016260162597,0.7,0.9,200
0.35508130081300815,0.7,0.9,250
0.37388211382113817,0.7,0.9,300
0.3855691056910569,0.7,0.9,350
0.36676829268292688,0.7,0.9,400
0.37947154471544714,0.7,0.9,450
0.37032520325203255,0.7,0.9,500
0.3698170731707317,0.7,1.0,50
0.5806910569105691,0.7,1.0,100
0.39268292682926831,0.7,1.0,150
0.37540650406504061,0.7,1.0,200
0.36880081300813011,0.7,1.0,250
0.35355691056910571,0.7,1.0,300
0.38048780487804884,0.7,1.0,350
0.37896341463414634,0.7,1.0,400
0.37083333333333329,0.7,1.0,450
0.3469512195121951,0.7,1.0,500
0.38760162601626014,0.7,auto,50
0.40934959349593492,0.7,auto,100
0.40741869918699186,0.7,auto,150
0.52682926829268295,0.7,auto,200
0.4561991869918699,0.7,auto,250
0.46941056910569107,0.7,auto,300
0.52581300813008136,0.7,auto,350
0.52428861788617898,0.7,auto,400
0.52378048780487807,0.7,auto,450
0.40589430894308942,0.7,auto,500
0.38760162601626014,0.7,,50
0.38658536585365849,0.7,,100
0.4038617886178863,0.7,,150
0.53140243902439033,0.7,,200
0.49024390243902444,0.7,,250
0.52936991869918693,0.7,,300
0.53597560975609759,0.7,,350
0.54461382113821133,0.7,,400
0.426219512195122,0.7,,450
0.41961382113821138,0.7,,500
0.36067073170731712,0.8,0.1,50
0.38658536585365849,0.8,0.1,100
0.34613821138211381,0.8,0.1,150
0.34390243902439027,0.8,0.1,200
0.34491869918699186,0.8,0.1,250
0.34136178861788619,0.8,0.1,300
0.35304878048780491,0.8,0.1,350
0.34339430894308942,0.8,0.1,400
0.3464430894308943,0.8,0.1,450
0.3698170731707317,0.8,0.1,500
0.37642276422764226,0.8,0.2,50
0.39014227642276422,0.8,0.2,100
0.36168699186991865,0.8,0.2,150
0.34847560975609754,0.8,0.2,200
0.36321138211382109,0.8,0.2,250
0.35965447154471547,0.8,0.2,300
0.34847560975609754,0.8,0.2,350
0.35609756097560974,0.8,0.2,400
0.36270325203252035,0.8,0.2,450
0.35101626016260162,0.8,0.2,500
0.37286585365853658,0.8,0.3,50
0.55934959349593494,0.8,0.3,100
0.36117886178861791,0.8,0.3,150
0.36067073170731712,0.8,0.3,200
0.34949186991869918,0.8,0.3,250
0.35152439024390242,0.8,0.3,300
0.36473577235772353,0.8,0.3,350
0.36270325203252035,0.8,0.3,400
0.35355691056910571,0.8,0.3,450
0.37134146341463414,0.8,0.3,500
0.38861788617886178,0.8,0.4,50
0.55223577235772359,0.8,0.4,100
0.3621951219512195,0.8,0.4,150
0.3713414634146342,0.8,0.4,200
0.35762195121951218,0.8,0.4,250
0.34390243902439022,0.8,0.4,300
0.37489837398373982,0.8,0.4,350
0.34339430894308942,0.8,0.4,400
0.34339430894308942,0.8,0.4,450
0.38099593495934958,0.8,0.4,500
0.37337398373983738,0.8,0.5,50
0.54410569105691053,0.8,0.5,100
0.36524390243902438,0.8,0.5,150
0.36829268292682932,0.8,0.5,200
0.3627032520325203,0.8,0.5,250
0.34847560975609748,0.8,0.5,300
0.36524390243902433,0.8,0.5,350
0.36778455284552841,0.8,0.5,400
0.34339430894308942,0.8,0.5,450
0.35152439024390242,0.8,0.5,500
0.3860772357723577,0.8,0.6,50
0.57713414634146332,0.8,0.6,100
0.36880081300813011,0.8,0.6,150
0.35609756097560974,0.8,0.6,200
0.37997967479674799,0.8,0.6,250
0.37184959349593494,0.8,0.6,300
0.35050813008130083,0.8,0.6,350
0.36575203252032518,0.8,0.6,400
0.36016260162601621,0.8,0.6,450
0.36371951219512189,0.8,0.6,500
0.37388211382113817,0.8,0.7,50
0.54563008130081292,0.8,0.7,100
0.37642276422764226,0.8,0.7,150
0.36219512195121945,0.8,0.7,200
0.38455284552845526,0.8,0.7,250
0.36321138211382109,0.8,0.7,300
0.36778455284552847,0.8,0.7,350
0.36575203252032518,0.8,0.7,400
0.35762195121951224,0.8,0.7,450
0.35609756097560974,0.8,0.7,500
0.37997967479674793,0.8,0.8,50
0.53648373983739839,0.8,0.8,100
0.38658536585365855,0.8,0.8,150
0.37489837398373982,0.8,0.8,200
0.36727642276422767,0.8,0.8,250
0.36473577235772353,0.8,0.8,300
0.36117886178861791,0.8,0.8,350
0.38150406504065038,0.8,0.8,400
0.34085365853658534,0.8,0.8,450
0.37337398373983738,0.8,0.8,500
0.3698170731707317,0.8,0.9,50
0.55477642276422767,0.8,0.9,100
0.37642276422764226,0.8,0.9,150
0.37896341463414629,0.8,0.9,200
0.35609756097560968,0.8,0.9,250
0.36422764227642279,0.8,0.9,300
0.36321138211382115,0.8,0.9,350
0.36067073170731706,0.8,0.9,400
0.36371951219512194,0.8,0.9,450
0.37540650406504061,0.8,0.9,500
0.36168699186991865,0.8,1.0,50
0.57052845528455287,0.8,1.0,100
0.38252032520325202,0.8,1.0,150
0.39522357723577234,0.8,1.0,200
0.3855691056910569,0.8,1.0,250
0.36676829268292682,0.8,1.0,300
0.37286585365853658,0.8,1.0,350
0.41199186991869918,0.8,1.0,400
0.38404471544715446,0.8,1.0,450
0.35304878048780486,0.8,1.0,500
0.37804878048780488,0.8,auto,50
0.41422764227642278,0.8,auto,100
0.52174796747967478,0.8,auto,150
0.52225609756097569,0.8,auto,200
0.47652439024390247,0.8,auto,250
0.52936991869918693,0.8,auto,300
0.52073170731707319,0.8,auto,350
0.45416666666666666,0.8,auto,400
0.50904471544715457,0.8,auto,450
0.41961382113821138,0.8,auto,500
0.3855691056910569,0.8,,50
0.39776422764227637,0.8,,100
0.42317073170731712,0.8,,150
0.53546747967479669,0.8,,200
0.51006097560975616,0.8,,250
0.54359756097560974,0.8,,300
0.52784552845528454,0.8,,350
0.48058943089430894,0.8,,400
0.42418699186991865,0.8,,450
0.46178861788617886,0.8,,500
0.3774390243902439,0.9,0.1,50
0.39827235772357722,0.9,0.1,100
0.35660569105691059,0.9,0.1,150
0.34542682926829266,0.9,0.1,200
0.37134146341463414,0.9,0.1,250
0.34542682926829266,0.9,0.1,300
0.34542682926829266,0.9,0.1,350
0.34288617886178863,0.9,0.1,400
0.34186991869918698,0.9,0.1,450
0.35050813008130083,0.9,0.1,500
0.37693089430894305,0.9,0.2,50
0.38404471544715446,0.9,0.2,100
0.35558943089430894,0.9,0.2,150
0.36422764227642279,0.9,0.2,200
0.3464430894308943,0.9,0.2,250
0.37184959349593494,0.9,0.2,300
0.3789634146341464,0.9,0.2,350
0.35762195121951218,0.9,0.2,400
0.36117886178861791,0.9,0.2,450
0.35203252032520327,0.9,0.2,500
0.363719512195122,0.9,0.3,50
0.54715447154471553,0.9,0.3,100
0.37997967479674793,0.9,0.3,150
0.35813008130081297,0.9,0.3,200
0.36930894308943091,0.9,0.3,250
0.36270325203252035,0.9,0.3,300
0.39827235772357727,0.9,0.3,350
0.36473577235772353,0.9,0.3,400
0.36473577235772359,0.9,0.3,450
0.35152439024390236,0.9,0.3,500
0.35965447154471547,0.9,0.4,50
0.5496951219512195,0.9,0.4,100
0.36676829268292682,0.9,0.4,150
0.3540650406504065,0.9,0.4,200
0.36727642276422767,0.9,0.4,250
0.360670731707317,0.9,0.4,300
0.35304878048780486,0.9,0.4,350
0.34796747967479674,0.9,0.4,400
0.35965447154471547,0.9,0.4,450
0.36422764227642279,0.9,0.4,500
0.37134146341463409,0.9,0.5,50
0.55426829268292677,0.9,0.5,100
0.36321138211382109,0.9,0.5,150
0.36117886178861786,0.9,0.5,200
0.35914634146341462,0.9,0.5,250
0.36575203252032523,0.9,0.5,300
0.36371951219512189,0.9,0.5,350
0.36422764227642279,0.9,0.5,400
0.35508130081300815,0.9,0.5,450
0.34847560975609748,0.9,0.5,500
0.36626016260162597,0.9,0.6,50
0.54410569105691053,0.9,0.6,100
0.36930894308943085,0.9,0.6,150
0.37184959349593494,0.9,0.6,200
0.37489837398373987,0.9,0.6,250
0.35965447154471547,0.9,0.6,300
0.36829268292682926,0.9,0.6,350
0.3540650406504065,0.9,0.6,400
0.37693089430894305,0.9,0.6,450
0.34288617886178863,0.9,0.6,500
0.37184959349593494,0.9,0.7,50
0.53241869918699181,0.9,0.7,100
0.37083333333333329,0.9,0.7,150
0.36168699186991865,0.9,0.7,200
0.36321138211382109,0.9,0.7,250
0.35863821138211383,0.9,0.7,300
0.35965447154471547,0.9,0.7,350
0.36981707317073176,0.9,0.7,400
0.3540650406504065,0.9,0.7,450
0.360670731707317,0.9,0.7,500
0.36067073170731706,0.9,0.8,50
0.54054878048780486,0.9,0.8,100
0.38302845528455282,0.9,0.8,150
0.36575203252032523,0.9,0.8,200
0.37845528455284549,0.9,0.8,250
0.3627032520325203,0.9,0.8,300
0.36117886178861791,0.9,0.8,350
0.39065040650406502,0.9,0.8,400
0.36880081300813011,0.9,0.8,450
0.34999999999999992,0.9,0.8,500
0.36880081300813011,0.9,0.9,50
0.551219512195122,0.9,0.9,100
0.37286585365853653,0.9,0.9,150
0.37997967479674793,0.9,0.9,200
0.36067073170731706,0.9,0.9,250
0.39979674796747966,0.9,0.9,300
0.34593495934959345,0.9,0.9,350
0.36727642276422762,0.9,0.9,400
0.37896341463414634,0.9,0.9,450
0.35558943089430894,0.9,0.9,500
0.37388211382113817,0.9,1.0,50
0.54512195121951212,0.9,1.0,100
0.36880081300813006,0.9,1.0,150
0.37997967479674793,0.9,1.0,200
0.36168699186991865,0.9,1.0,250
0.36117886178861791,0.9,1.0,300
0.36524390243902438,0.9,1.0,350
0.3545731707317073,0.9,1.0,400
0.37439024390243897,0.9,1.0,450
0.35660569105691059,0.9,1.0,500
0.3786585365853658,0.9,auto,50
0.41859756097560979,0.9,auto,100
0.47652439024390247,0.9,auto,150
0.488719512195122,0.9,auto,200
0.60050813008130077,0.9,auto,250
0.54715447154471542,0.9,auto,300
0.48668699186991876,0.9,auto,350
0.41859756097560979,0.9,auto,400
0.45315040650406502,0.9,auto,450
0.3789634146341464,0.9,auto,500
0.37378048780487805,0.9,,50
0.39898373983739838,0.9,,100
0.42164634146341468,0.9,,150
0.54359756097560974,0.9,,200
0.53038617886178863,0.9,,250
0.56595528455284549,0.9,,300
0.49075203252032523,0.9,,350
0.53445121951219521,0.9,,400
0.40640243902439027,0.9,,450
0.47245934959349595,0.9,,500
0.36036585365853657,1.0,0.1,50
0.35914634146341456,1.0,0.1,100
0.34491869918699186,1.0,0.1,150
0.38353658536585367,1.0,0.1,200
0.53546747967479669,1.0,0.1,250
0.63861788617886184,1.0,0.1,300
0.52530487804878057,1.0,0.1,350
0.34796747967479674,1.0,0.1,400
0.37997967479674793,1.0,0.1,450
0.40691056910569107,1.0,0.1,500
0.36778455284552841,1.0,0.2,50
0.4028455284552846,1.0,0.2,100
0.35762195121951212,1.0,0.2,150
0.34847560975609748,1.0,0.2,200
0.36371951219512194,1.0,0.2,250
0.34441056910569107,1.0,0.2,300
0.35254065040650406,1.0,0.2,350
0.35508130081300809,1.0,0.2,400
0.35914634146341456,1.0,0.2,450
0.36473577235772353,1.0,0.2,500
0.37083333333333329,1.0,0.3,50
0.5664634146341464,1.0,0.3,100
0.36422764227642279,1.0,0.3,150
0.3545731707317073,1.0,0.3,200
0.34898373983739833,1.0,0.3,250
0.35254065040650406,1.0,0.3,300
0.35609756097560968,1.0,0.3,350
0.36016260162601621,1.0,0.3,400
0.34745934959349595,1.0,0.3,450
0.35558943089430894,1.0,0.3,500
0.37134146341463414,1.0,0.4,50
0.54105691056910565,1.0,0.4,100
0.36067073170731706,1.0,0.4,150
0.36219512195121956,1.0,0.4,200
0.35355691056910571,1.0,0.4,250
0.36727642276422767,1.0,0.4,300
0.3545731707317073,1.0,0.4,350
0.33983739837398375,1.0,0.4,400
0.3388211382113821,1.0,0.4,450
0.35508130081300815,1.0,0.4,500
0.36930894308943085,1.0,0.5,50
0.55325203252032518,1.0,0.5,100
0.36727642276422762,1.0,0.5,150
0.36371951219512189,1.0,0.5,200
0.35050813008130083,1.0,0.5,250
0.35711382113821138,1.0,0.5,300
0.35152439024390247,1.0,0.5,350
0.35762195121951224,1.0,0.5,400
0.35254065040650406,1.0,0.5,450
0.3530487804878048,1.0,0.5,500
0.36270325203252035,1.0,0.6,50
0.53800813008130077,1.0,0.6,100
0.36676829268292682,1.0,0.6,150
0.36219512195121945,1.0,0.6,200
0.36829268292682926,1.0,0.6,250
0.34542682926829266,1.0,0.6,300
0.35101626016260162,1.0,0.6,350
0.35762195121951218,1.0,0.6,400
0.39319105691056921,1.0,0.6,450
0.35254065040650406,1.0,0.6,500
0.36626016260162597,1.0,0.7,50
0.55223577235772359,1.0,0.7,100
0.37286585365853653,1.0,0.7,150
0.36778455284552847,1.0,0.7,200
0.37540650406504072,1.0,0.7,250
0.36117886178861791,1.0,0.7,300
0.38048780487804884,1.0,0.7,350
0.36117886178861791,1.0,0.7,400
0.37642276422764226,1.0,0.7,450
0.37693089430894311,1.0,0.7,500
0.35762195121951224,1.0,0.8,50
0.55274390243902438,1.0,0.8,100
0.36829268292682932,1.0,0.8,150
0.3540650406504065,1.0,0.8,200
0.35711382113821138,1.0,0.8,250
0.36473577235772353,1.0,0.8,300
0.39878048780487807,1.0,0.8,350
0.3540650406504065,1.0,0.8,400
0.34847560975609748,1.0,0.8,450
0.36321138211382109,1.0,0.8,500
0.37184959349593494,1.0,0.9,50
0.52378048780487807,1.0,0.9,100
0.38556910569105685,1.0,0.9,150
0.36575203252032512,1.0,0.9,200
0.35813008130081303,1.0,0.9,250
0.36575203252032523,1.0,0.9,300
0.3627032520325203,1.0,0.9,350
0.36371951219512194,1.0,0.9,400
0.36168699186991871,1.0,0.9,450
0.36016260162601621,1.0,0.9,500
0.35965447154471547,1.0,1.0,50
0.54664634146341462,1.0,1.0,100
0.39420731707317075,1.0,1.0,150
0.36676829268292682,1.0,1.0,200
0.36524390243902444,1.0,1.0,250
0.35508130081300815,1.0,1.0,300
0.35863821138211383,1.0,1.0,350
0.35508130081300815,1.0,1.0,400
0.35508130081300815,1.0,1.0,450
0.37642276422764226,1.0,1.0,500
0.36981707317073176,1.0,auto,50
0.40233739837398375,1.0,auto,100
0.49786585365853664,1.0,auto,150
0.472459349593496,1.0,auto,200
0.59186991869918693,1.0,auto,250
0.54156504065040645,1.0,auto,300
0.46585365853658539,1.0,auto,350
0.41605691056910571,1.0,auto,400
0.43638211382113828,1.0,auto,450
0.40538617886178863,1.0,auto,500
0.37103658536585366,1.0,,50
0.41727642276422766,1.0,,100
0.50548780487804879,1.0,,150
0.57611788617886173,1.0,,200
0.57103658536585367,1.0,,250
0.5192073170731708,1.0,,300
0.45315040650406502,1.0,,350
0.47652439024390247,1.0,,400
0.40843495934959356,1.0,,450
0.40233739837398386,1.0,,500
0.70447154471544715,auto,0.1,50
0.68770325203252036,auto,0.1,100
0.69837398373983739,auto,0.1,150
0.67296747967479675,auto,0.1,200
0.66991869918699187,auto,0.1,250
0.69502032520325208,auto,0.1,300
0.67063008130081303,auto,0.1,350
0.66626016260162602,auto,0.1,400
0.66077235772357723,auto,0.1,450
0.66859756097560974,auto,0.1,500
0.6904471544715447,auto,0.2,50
0.65640243902439033,auto,0.2,100
0.69959349593495945,auto,0.2,150
0.68414634146341458,auto,0.2,200
0.70802845528455294,auto,0.2,250
0.69176829268292672,auto,0.2,300
0.69126016260162593,auto,0.2,350
0.67855691056910572,auto,0.2,400
0.72225609756097553,auto,0.2,450
0.69939024390243898,auto,0.2,500
0.70142276422764227,auto,0.3,50
0.71717479674796747,auto,0.3,100
0.68821138211382116,auto,0.3,150
0.70497967479674783,auto,0.3,200
0.67652439024390232,auto,0.3,250
0.69603658536585367,auto,0.3,300
0.69888211382113818,auto,0.3,350
0.68262195121951208,auto,0.3,400
0.70823170731707308,auto,0.3,450
0.70345528455284545,auto,0.3,500
0.69197154471544708,auto,0.4,50
0.69400406504065026,auto,0.4,100
0.69888211382113818,auto,0.4,150
0.70182926829268288,auto,0.4,200
0.6805894308943089,auto,0.4,250
0.66676829268292692,auto,0.4,300
0.65436991869918693,auto,0.4,350
0.70294715447154466,auto,0.4,400
0.66656504065040645,auto,0.4,450
0.66808943089430894,auto,0.4,500
0.71331300813008125,auto,0.5,50
0.68079268292682926,auto,0.5,100
0.70010162601626014,auto,0.5,150
0.69806910569105696,auto,0.5,200
0.70060975609756104,auto,0.5,250
0.66229674796747973,auto,0.5,300
0.66808943089430894,auto,0.5,350
0.68922764227642275,auto,0.5,400
0.69634146341463421,auto,0.5,450
0.66961382113821133,auto,0.5,500
0.67723577235772359,auto,0.6,50
0.67500000000000004,auto,0.6,100
0.67723577235772359,auto,0.6,150
0.66097560975609759,auto,0.6,200
0.68689024390243902,auto,0.6,250
0.67317073170731712,auto,0.6,300
0.67367886178861791,auto,0.6,350
0.67144308943089426,auto,0.6,400
0.68099593495934962,auto,0.6,450
0.68465447154471548,auto,0.6,500
0.69075203252032524,auto,0.7,50
0.67703252032520322,auto,0.7,100
0.67876016260162597,auto,0.7,150
0.67571138211382109,auto,0.7,200
0.69227642276422763,auto,0.7,250
0.68871951219512184,auto,0.7,300
0.68384146341463414,auto,0.7,350
0.67906504065040652,auto,0.7,400
0.6800813008130081,auto,0.7,450
0.68109756097560981,auto,0.7,500
0.65416666666666667,auto,0.8,50
0.67266260162601621,auto,0.8,100
0.68282520325203255,auto,0.8,150
0.6992886178861788,auto,0.8,200
0.650609756097561,auto,0.8,250
0.66991869918699187,auto,0.8,300
0.66504065040650406,auto,0.8,350
0.69065040650406495,auto,0.8,400
0.66585365853658529,auto,0.8,450
0.69095528455284549,auto,0.8,500
0.66839430894308938,auto,0.9,50
0.66605691056910565,auto,0.9,100
0.70315040650406502,auto,0.9,150
0.67113821138211383,auto,0.9,200
0.68922764227642275,auto,0.9,250
0.7061991869918699,auto,0.9,300
0.6864837398373983,auto,0.9,350
0.69959349593495945,auto,0.9,400
0.67571138211382109,auto,0.9,450
0.64065040650406502,auto,0.9,500
0.64034552845528458,auto,1.0,50
0.67347560975609755,auto,1.0,100
0.6426829268292682,auto,1.0,150
0.69654471544715446,auto,1.0,200
0.70975609756097569,auto,1.0,250
0.69959349593495934,auto,1.0,300
0.6889227642276422,auto,1.0,350
0.6800813008130081,auto,1.0,400
0.67418699186991871,auto,1.0,450
0.66128048780487803,auto,1.0,500
0.70497967479674783,auto,auto,50
0.67571138211382109,auto,auto,100
0.66026422764227644,auto,auto,150
0.67184959349593498,auto,auto,200
0.68973577235772365,auto,auto,250
0.64928861788617898,auto,auto,300
0.66250000000000009,auto,auto,350
0.66890243902439028,auto,auto,400
0.64542682926829265,auto,auto,450
0.67855691056910572,auto,auto,500
0.69806910569105696,auto,,50
0.68943089430894311,auto,,100
0.67997967479674803,auto,,150
0.65386178861788613,auto,,200
0.68465447154471548,auto,,250
0.65721544715447155,auto,,300
0.65772357723577235,auto,,350
0.67012195121951224,auto,,400
0.68384146341463414,auto,,450
0.68434959349593483,auto,,500
0.67317073170731712,symmetric,0.1,50
0.70040650406504057,symmetric,0.1,100
0.67489837398373986,symmetric,0.1,150
0.67266260162601621,symmetric,0.1,200
0.66300813008130077,symmetric,0.1,250
0.6746951219512195,symmetric,0.1,300
0.68790650406504061,symmetric,0.1,350
0.7087398373983741,symmetric,0.1,400
0.6963414634146341,symmetric,0.1,450
0.66605691056910565,symmetric,0.1,500
0.66707317073170735,symmetric,0.2,50
0.64827235772357716,symmetric,0.2,100
0.68739837398373982,symmetric,0.2,150
0.67601626016260163,symmetric,0.2,200
0.6963414634146341,symmetric,0.2,250
0.70497967479674806,symmetric,0.2,300
0.69756097560975616,symmetric,0.2,350
0.69024390243902434,symmetric,0.2,400
0.65619918699186996,symmetric,0.2,450
0.70396341463414636,symmetric,0.2,500
0.6746951219512195,symmetric,0.3,50
0.65721544715447155,symmetric,0.3,100
0.70416666666666661,symmetric,0.3,150
0.66534552845528461,symmetric,0.3,200
0.71432926829268284,symmetric,0.3,250
0.68384146341463414,symmetric,0.3,300
0.67977642276422756,symmetric,0.3,350
0.67398373983739834,symmetric,0.3,400
0.70701219512195113,symmetric,0.3,450
0.69684959349593489,symmetric,0.3,500
0.69430894308943081,symmetric,0.4,50
0.69552845528455287,symmetric,0.4,100
0.66077235772357723,symmetric,0.4,150
0.6658536585365854,symmetric,0.4,200
0.67876016260162597,symmetric,0.4,250
0.69634146341463421,symmetric,0.4,300
0.66402439024390247,symmetric,0.4,350
0.69939024390243909,symmetric,0.4,400
0.6821138211382114,symmetric,0.4,450
0.67093495934959346,symmetric,0.4,500
0.66737804878048779,symmetric,0.5,50
0.70162601626016263,symmetric,0.5,100
0.66534552845528461,symmetric,0.5,150
0.68363821138211389,symmetric,0.5,200
0.68262195121951208,symmetric,0.5,250
0.67042682926829267,symmetric,0.5,300
0.65111788617886179,symmetric,0.5,350
0.7120934959349593,symmetric,0.5,400
0.67266260162601621,symmetric,0.5,450
0.6795731707317072,symmetric,0.5,500
0.66148373983739839,symmetric,0.6,50
0.67184959349593498,symmetric,0.6,100
0.63810975609756093,symmetric,0.6,150
0.66351626016260157,symmetric,0.6,200
0.6899390243902439,symmetric,0.6,250
0.69837398373983739,symmetric,0.6,300
0.68079268292682926,symmetric,0.6,350
0.66839430894308949,symmetric,0.6,400
0.6958333333333333,symmetric,0.6,450
0.67093495934959346,symmetric,0.6,500
0.68201219512195121,symmetric,0.7,50
0.69197154471544708,symmetric,0.7,100
0.69095528455284549,symmetric,0.7,150
0.67703252032520322,symmetric,0.7,200
0.6677845528455284,symmetric,0.7,250
0.65772357723577235,symmetric,0.7,300
0.67398373983739834,symmetric,0.7,350
0.66941056910569108,symmetric,0.7,400
0.6914634146341464,symmetric,0.7,450
0.66808943089430894,symmetric,0.7,500
0.68180894308943085,symmetric,0.8,50
0.68841463414634152,symmetric,0.8,100
0.67774390243902438,symmetric,0.8,150
0.68130081300812995,symmetric,0.8,200
0.69075203252032524,symmetric,0.8,250
0.69247967479674799,symmetric,0.8,300
0.6988821138211383,symmetric,0.8,350
0.69095528455284549,symmetric,0.8,400
0.71432926829268295,symmetric,0.8,450
0.6821138211382114,symmetric,0.8,500
0.65304878048780479,symmetric,0.9,50
0.65589430894308942,symmetric,0.9,100
0.66859756097560974,symmetric,0.9,150
0.69075203252032524,symmetric,0.9,200
0.68079268292682926,symmetric,0.9,250
0.64197154471544715,symmetric,0.9,300
0.65619918699186996,symmetric,0.9,350
0.7061991869918699,symmetric,0.9,400
0.69349593495934947,symmetric,0.9,450
0.69989837398373977,symmetric,0.9,500
0.66910569105691053,symmetric,1.0,50
0.69502032520325208,symmetric,1.0,100
0.70416666666666672,symmetric,1.0,150
0.66178861788617882,symmetric,1.0,200
0.67093495934959346,symmetric,1.0,250
0.6800813008130081,symmetric,1.0,300
0.66300813008130077,symmetric,1.0,350
0.67093495934959346,symmetric,1.0,400
0.66605691056910565,symmetric,1.0,450
0.66371951219512204,symmetric,1.0,500
0.69247967479674799,symmetric,auto,50
0.65111788617886179,symmetric,auto,100
0.67215447154471542,symmetric,auto,150
0.66605691056910565,symmetric,auto,200
0.65436991869918693,symmetric,auto,250
0.66991869918699187,symmetric,auto,300
0.65640243902439033,symmetric,auto,350
0.68130081300812995,symmetric,auto,400
0.66046747967479669,symmetric,auto,450
0.67134146341463408,symmetric,auto,500
0.66859756097560974,symmetric,,50
0.65762195121951217,symmetric,,100
0.68922764227642275,symmetric,,150
0.67367886178861791,symmetric,,200
0.6850609756097561,symmetric,,250
0.65335365853658545,symmetric,,300
0.6904471544715447,symmetric,,350
0.65182926829268295,symmetric,,400
0.65284552845528454,symmetric,,450
0.63404471544715446,symmetric,,500
