sha,issues,change_type,name
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/TezOperDependencyParallelismEstimator.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/TezParallelismEstimator.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/UnionOptimizer.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/udf/FindQuantilesTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/udf/PartitionSkewedKeysTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/udf/ReadScalarsTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/ObjectCache.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/PartitionerDefinedVertexManager.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/PigProcessor.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/RoundRobinPartitioner.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/SkewedPartitionerTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/TezInput.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/TezOutput.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/TezTaskConfigurable.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/TezTaskContext.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/WeightedRangePartitionerTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,src/org/apache/pig/backend/hadoop/executionengine/tez/util/TezCompilerUtil.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,src/org/apache/pig/tools/pigstats/tez/TezScriptState.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,src/org/apache/pig/tools/pigstats/tez/TezStats.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC1.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC10.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC11.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC12.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC13.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC14.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC15.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC16.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC17.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC18.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC2.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC3.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,test/org/apache/pig/test/data/GoldenFiles/TEZC5.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Cogroup-1.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Distinct-1.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Distinct-2.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-FRJoin-1.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-FRJoin-2.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Filter-1.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Group-1.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Join-1.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Limit-2.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Limit-3.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-MQ-2-OPTOFF.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-MQ-2.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Order-1.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Rank-2.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-SecKeySort-1.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-SecKeySort-2.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-SkewJoin-1.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Stream-1.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-6-OPTOFF.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-6.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-7-OPTOFF.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-7.gld
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/tez/TestGroupConstParallelTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/tez/TestJobSubmissionTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/tez/TestLoaderStorerShipCacheFilesTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/tez/TestSecondarySortTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/tez/TestTezCompiler.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,M,test/org/apache/pig/tez/TestTezJobControlCompiler.java
0512bf049a9b6bbafea645f650388ac99fc54507,3984,M,CHANGES.txt
0512bf049a9b6bbafea645f650388ac99fc54507,3984,M,src/org/apache/pig/Main.java
0512bf049a9b6bbafea645f650388ac99fc54507,3984,M,src/org/apache/pig/backend/hadoop/executionengine/tez/TezResourceManager.java
0512bf049a9b6bbafea645f650388ac99fc54507,3984,M,src/org/apache/pig/impl/io/FileLocalizer.java
8863794aaa3847c3b68c27ecf228b6fedf05cc0d,4003,M,CHANGES.txt
8863794aaa3847c3b68c27ecf228b6fedf05cc0d,4003,M,conf/pig.properties
8863794aaa3847c3b68c27ecf228b6fedf05cc0d,4003,M,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/FileBasedOutputSizeReader.java
8863794aaa3847c3b68c27ecf228b6fedf05cc0d,4003,M,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigStatsOutputSizeReader.java
8863794aaa3847c3b68c27ecf228b6fedf05cc0d,4003,M,src/pig-default.properties
8863794aaa3847c3b68c27ecf228b6fedf05cc0d,4003,M,test/org/apache/pig/test/TestMRJobStats.java
04e1bbe2c65bcff07bce0d7afc7b2d6c2ff80cb1,3985,M,CHANGES.txt
04e1bbe2c65bcff07bce0d7afc7b2d6c2ff80cb1,3985,M,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MapReduceOper.java
04e1bbe2c65bcff07bce0d7afc7b2d6c2ff80cb1,3985,M,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MultiQueryOptimizer.java
04e1bbe2c65bcff07bce0d7afc7b2d6c2ff80cb1,3985,M,test/org/apache/pig/test/TestPOPartialAgg.java
04e1bbe2c65bcff07bce0d7afc7b2d6c2ff80cb1,3985,M,test/org/apache/pig/test/TestRank3.java
04e1bbe2c65bcff07bce0d7afc7b2d6c2ff80cb1,3985,M,test/org/apache/pig/test/TestUnionOnSchema.java
04e1bbe2c65bcff07bce0d7afc7b2d6c2ff80cb1,3985,M,test/org/apache/pig/test/Util.java
756d799858ef9f616d3b4d58984c0ad676a1b64e,4160,M,bin/pig
756d799858ef9f616d3b4d58984c0ad676a1b64e,4160,M,src/docs/src/documentation/content/xdocs/basic.xml
756d799858ef9f616d3b4d58984c0ad676a1b64e,4160,M,src/org/apache/pig/Main.java
756d799858ef9f616d3b4d58984c0ad676a1b64e,4160,M,src/org/apache/pig/PigServer.java
cc6c9f7e9ee35eb51e35068c890609b190f2a8d4,3999,M,CHANGES.txt
cc6c9f7e9ee35eb51e35068c890609b190f2a8d4,3999,M,src/docs/src/documentation/content/xdocs/func.xml
1ef4ad194c35bcc6391a37ba00ce726f6fc88b33,4020,M,src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POSplit.java
56e4c85480c3046bcbc7fa2ec6a74323a2829793,4328,M,CHANGES.txt
56e4c85480c3046bcbc7fa2ec6a74323a2829793,4328,M,ivy/libraries.properties
96cae7cc2b9a26577f102e555466d4ecd1b256d1,3558,M,CHANGES.txt
96cae7cc2b9a26577f102e555466d4ecd1b256d1,3558,M,ivy/libraries.properties
96cae7cc2b9a26577f102e555466d4ecd1b256d1,3558,M,ivy.xml
96cae7cc2b9a26577f102e555466d4ecd1b256d1,3558,M,src/org/apache/pig/builtin/AvroStorage.java
96cae7cc2b9a26577f102e555466d4ecd1b256d1,3558,A,src/org/apache/pig/builtin/OrcStorage.java
