sha,issues,change_type,name
fd5cc0436cfdf426304a07cf950609094b46d8f4,2328,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java
fd5cc0436cfdf426304a07cf950609094b46d8f4,2328,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/strategy/MappedEntity.java
fd5cc0436cfdf426304a07cf950609094b46d8f4,2328,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/strategy/MapperEntity.java
fd5cc0436cfdf426304a07cf950609094b46d8f4,2328,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/strategy/TestHandlerStrategy.java
7d897d94ce41035bd8b8d1dca47d6bebd4243e0b,2298,M,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java
626448114dfb383cdc26f0301e15dce42e7e7e74,2289,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java
626448114dfb383cdc26f0301e15dce42e7e7e74,2289,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java
626448114dfb383cdc26f0301e15dce42e7e7e74,2289,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java
626448114dfb383cdc26f0301e15dce42e7e7e74,2289,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/query/sub/MaxQueryEntity.java
626448114dfb383cdc26f0301e15dce42e7e7e74,2289,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/query/sub/MaxQueryMapEntity.java
626448114dfb383cdc26f0301e15dce42e7e7e74,2289,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/query/sub/TestSubQuery.java
cbc0301a7229d267adb5f6df0d12be86fd80b28f,2326,M,openjpa-integration/tck/sql/db2.sql
cbc0301a7229d267adb5f6df0d12be86fd80b28f,2326,M,openjpa-integration/tck/tck2-20110815.xml
8404ffeeec9a82c87454980fdf957a3c7eb14e82,2414,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/FinderCacheImpl.java
8404ffeeec9a82c87454980fdf957a3c7eb14e82,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java
8404ffeeec9a82c87454980fdf957a3c7eb14e82,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java
8404ffeeec9a82c87454980fdf957a3c7eb14e82,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfiguration.java
8404ffeeec9a82c87454980fdf957a3c7eb14e82,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java
fef5615e5326e76820d7bfa79de8fb2d6324acaa,2444,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/meta/TestUseSchemaElement.java
9a8ac7d0e9abcc25de36fe380e134ed89d0fbc90,2142,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachStrategy.java
4551bbc69664833548429cd05beeca38d9f80e67,2444,M,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataFactory.java
4551bbc69664833548429cd05beeca38d9f80e67,2444,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/meta/TestUseSchemaElement.java
c47104b95f57f315e2cdce0b577ee0cac90f5a69,2355,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java
c47104b95f57f315e2cdce0b577ee0cac90f5a69,2355,M,openjpa-kernel/src/main/jjtree/org/apache/openjpa/kernel/jpql/JPQL.jjt
c47104b95f57f315e2cdce0b577ee0cac90f5a69,2355,M,openjpa-kernel/src/main/resources/org/apache/openjpa/kernel/jpql/localizer.properties
f30d74802dfec7a0148ca0e98993a2d7495f1085,2199,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java
48b4caa8a55311fb65f51ffbc84ffbeece2569bc,2423,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java
428d7d4b33b38937f046a6990c754be37316d1f7,2435,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NumberVersionStrategy.java
428d7d4b33b38937f046a6990c754be37316d1f7,2435,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jpql/version/type/BaseEntity.java
428d7d4b33b38937f046a6990c754be37316d1f7,2435,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jpql/version/type/ChildVersionEntity.java
428d7d4b33b38937f046a6990c754be37316d1f7,2435,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jpql/version/type/LongVersionEntity.java
428d7d4b33b38937f046a6990c754be37316d1f7,2435,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jpql/version/type/PrimativeLongVersionEntity.java
