algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,0.025,0.5,auto,1000,1000,200,1.0,1,1,82.6428639283,True,True,False,True
batch,0.01,0.5,auto,1000,1000,500,1.0,1,1,80.3512280485,True,True,False,True
batch,0.05,0.5,0.01,1000,1000,100,1.0,1,1,79.8065318765,True,True,False,True
batch,0.025,0.5,0.005,1000,1000,200,1.0,1,1,78.0137376746,True,True,False,True
batch,0.01,0.5,0.002,1000,1000,500,1.0,1,1,78.0481426021,True,True,False,True
batch,0.05,0.5,0.02,1000,1000,100,1.0,1,1,80.6498550634,True,True,False,True
batch,0.025,0.5,0.01,1000,1000,200,1.0,1,1,78.5905455214,True,True,False,True
batch,0.01,0.5,0.004,1000,1000,500,1.0,1,1,77.672374597,True,True,False,True
batch,0.05,0.5,0.05,1000,1000,100,1.0,1,1,84.816957418,True,True,False,True
batch,0.025,0.5,0.025,1000,1000,200,1.0,1,1,80.9185150785,True,True,False,True
batch,0.01,0.5,0.01,1000,1000,500,1.0,1,1,78.0154738348,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,77.1183978171,True,True,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,78.5510567761,True,False,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,80.3614660633,True,False,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,76.8183209828,True,True,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,80.3004954032,True,True,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,79.2860564763,True,False,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,85.1341815551,True,False,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,76.6619186439,False,True,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,83.4452494889,False,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,78.7931357198,False,False,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,93.9663210989,False,False,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,41.1447397823,False,True,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,57.1686670398,False,True,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,11.9050152045,False,False,True,False
